timestamp,sector_name,latitude,longitude,concentration_percent,thickness_m,surface_temp_c,wind_speed_knots,wind_direction_deg,sensor,data_provenance
2025-12-28T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,61.39,0.53,10.3,27.6,257.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-28T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,79.47,1.03,8.8,16.6,58.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-28T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,51.4,0.67,10.3,17.5,210.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-28T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,83.28,1.45,8.9,23.5,211.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-28T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,65.52,0.95,10.1,10.6,258.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-28T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,46.09,0.51,8.3,12.0,309.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-28T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,60.83,0.97,7.1,3.0,305.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-28T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,23.86,0.26,9.9,34.3,117.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-29T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,83.31,1.19,10.2,17.2,177.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-29T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,59.88,0.82,8.4,27.7,97.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-29T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,59.64,0.76,11.5,28.0,258.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-29T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,76.14,1.09,8.3,19.5,135.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-29T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,52.7,0.56,7.4,21.4,133.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-29T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,84.46,1.59,9.1,17.6,292.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-29T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,69.4,1.03,5.1,18.1,302.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-29T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,44.34,0.5,6.7,9.3,110.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-29T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,60.65,0.87,9.9,19.6,183.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-29T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,21.14,0.24,6.9,11.3,216.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-30T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,81.83,1.43,10.9,24.0,345.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-30T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,67.48,0.74,8.0,37.1,251.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-30T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,57.52,0.66,13.4,7.0,72.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-30T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,74.74,1.06,5.9,20.5,176.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-30T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,53.88,0.72,8.2,17.1,311.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-30T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,80.97,1.51,9.6,20.5,133.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-30T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,67.21,0.87,9.1,21.5,89.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-30T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,43.75,0.52,7.5,12.7,237.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-30T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,61.29,0.84,6.6,24.1,23.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-30T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,23.6,0.36,8.5,13.5,100.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-31T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,83.76,1.52,5.7,16.6,49.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-31T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,65.88,0.83,9.9,24.6,341.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-31T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,60.93,0.62,8.8,14.3,126.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-31T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,77.82,1.12,9.3,2.4,42.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-31T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,49.62,0.54,9.2,11.1,320.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-31T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,85.69,1.51,9.2,16.6,255.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-31T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,72.13,1.06,10.9,24.4,38.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-31T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,43.36,0.55,9.5,21.1,211.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-31T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,62.72,1.06,10.2,21.7,156.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-12-31T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,26.86,0.36,6.0,22.3,359.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-01T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,80.99,1.46,5.4,28.2,319.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-01T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,67.4,0.8,9.0,20.5,260.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-01T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,58.94,0.77,6.8,18.0,41.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-01T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,77.91,1.04,7.1,22.6,304.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-01T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,54.65,0.58,11.1,17.4,137.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-01T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,86.81,1.52,7.1,31.5,226.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-01T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,70.11,0.95,7.7,29.8,234.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-01T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,44.78,0.46,10.0,31.2,203.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-01T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,62.12,1.12,7.9,20.8,148.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-01T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,22.5,0.36,7.2,2.0,236.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-02T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,82.34,1.24,9.7,12.5,38.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-02T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,65.6,0.84,8.1,11.4,47.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-02T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,62.2,0.73,8.5,19.5,242.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-02T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,81.38,1.04,7.5,18.4,331.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-02T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,55.16,0.63,8.7,20.3,22.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-02T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,86.12,1.54,8.1,24.5,158.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-02T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,69.09,1.0,6.5,23.2,338.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-02T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,38.8,0.7,8.3,9.2,148.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-02T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,62.29,0.95,5.9,19.6,108.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-02T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,24.5,0.19,7.1,18.7,189.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-03T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,83.16,1.42,9.1,37.2,8.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-03T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,65.63,0.86,8.3,14.2,221.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-03T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,56.31,0.7,10.4,38.2,7.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-03T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,77.06,1.1,8.6,21.6,358.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-03T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,54.58,0.61,6.6,33.5,80.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-03T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,86.1,1.59,7.2,14.3,250.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-03T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,69.21,0.92,9.7,15.6,277.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-03T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,42.46,0.63,8.4,21.6,349.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-03T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,64.56,0.96,7.3,25.3,347.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-03T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,23.17,0.31,9.4,31.8,274.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-04T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,83.47,1.43,7.1,24.7,82.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-04T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,68.75,0.76,8.8,11.1,141.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-04T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,62.1,0.81,8.2,19.8,286.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-04T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,77.97,1.17,9.0,15.2,269.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-04T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,56.5,0.6,7.8,20.3,151.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-04T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,84.93,1.55,7.5,24.0,223.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-04T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,72.48,1.11,7.1,11.5,161.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-04T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,45.32,0.69,7.5,23.8,282.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-04T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,63.73,0.88,6.5,17.3,98.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-04T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,26.11,0.25,8.3,14.0,257.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-05T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,85.3,1.42,8.3,9.4,338.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-05T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,68.35,0.95,6.5,26.5,252.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-05T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,59.52,0.74,9.5,17.0,296.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-05T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,81.2,1.07,5.4,9.7,155.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-05T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,53.62,0.79,8.7,23.3,7.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-05T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,83.85,1.75,9.8,16.7,197.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-05T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,71.23,1.11,10.2,20.3,13.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-05T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,42.87,0.56,7.8,20.3,238.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-05T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,60.91,0.85,9.7,10.7,170.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-05T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,28.18,0.33,7.4,19.1,279.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-06T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,86.66,1.42,6.3,6.0,83.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-06T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,65.75,0.86,7.6,19.2,79.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-06T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,59.22,0.71,8.7,28.4,208.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-06T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,78.49,1.24,7.6,7.8,256.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-06T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,50.89,0.66,5.8,24.0,128.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-06T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,89.79,1.61,9.4,10.3,22.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-06T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,71.27,1.09,5.9,6.3,268.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-06T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,45.03,0.53,7.4,10.9,198.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-06T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,61.4,1.1,7.6,13.1,186.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-06T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,24.56,0.35,6.6,15.6,164.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-07T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,83.43,1.4,8.7,25.9,306.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-07T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,67.16,0.77,7.7,17.5,281.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-07T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,61.31,0.58,7.0,2.0,127.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-07T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,79.6,1.04,8.1,20.2,55.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-07T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,52.91,0.72,8.8,16.9,163.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-07T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,85.09,1.58,9.8,16.9,359.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-07T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,71.57,1.1,8.1,20.0,27.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-07T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,45.61,0.65,8.9,24.3,358.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-07T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,61.85,1.06,4.4,24.1,70.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-07T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,22.47,0.24,8.8,18.7,328.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-08T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,82.09,1.32,6.9,12.4,211.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-08T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,68.35,1.03,9.2,11.1,297.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-08T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,59.38,0.7,6.1,15.1,168.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-08T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,77.83,1.05,8.3,12.1,9.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-08T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,51.81,0.68,6.2,20.0,239.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-08T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,85.05,1.81,8.7,16.6,88.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-08T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,68.09,1.0,7.5,18.6,305.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-08T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,47.96,0.67,9.3,23.3,330.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-08T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,63.16,1.02,3.9,28.8,162.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-08T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,25.43,0.29,8.7,15.3,325.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-09T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,78.32,1.39,8.3,25.0,118.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-09T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,65.7,0.81,6.5,13.0,94.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-09T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,61.5,0.74,7.8,19.5,282.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-09T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,77.14,1.28,8.4,14.8,325.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-09T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,53.8,0.66,6.1,24.4,3.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-09T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,86.36,1.75,7.9,19.8,194.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-09T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,67.86,1.09,8.5,13.5,161.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-09T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,41.78,0.45,6.5,32.8,51.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-09T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,64.85,0.97,7.8,11.9,213.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-09T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,23.07,0.34,7.3,22.0,304.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-10T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,85.36,1.33,6.2,27.4,138.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-10T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,65.13,0.87,7.7,10.6,35.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2026-01-10T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,62.93,0.77,6.4,21.6,305.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
