timestamp,location_name,latitude,longitude,current_u_m_s,current_v_m_s,current_speed_knots,current_heading_deg,sea_surface_temp_c,salinity_psu,data_provenance
2026-08-29T00:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.088,0.082,0.23,47.1,-1.71,34.06,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-29T00:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.113,0.072,0.26,302.4,-1.83,34.21,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-29T12:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.411,0.119,0.83,73.9,-1.7,34.43,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-29T12:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.256,0.311,0.78,39.5,-1.36,34.26,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-29T12:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.275,-0.129,0.59,244.9,-1.68,34.13,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-29T12:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.096,0.096,0.26,45.2,-2.03,34.26,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-29T12:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.121,0.011,0.24,275.4,-1.75,34.4,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-30T00:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.449,0.14,0.91,72.6,-1.34,34.34,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-30T00:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.272,0.311,0.8,41.1,-1.66,34.17,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-30T00:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.232,-0.126,0.51,241.5,-1.73,34.12,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-30T00:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.129,0.057,0.27,66.1,-1.08,34.04,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-30T00:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.142,-0.004,0.28,268.5,-1.57,34.06,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-30T12:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.422,0.105,0.85,76.0,-1.56,34.17,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-30T12:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.289,0.361,0.9,38.7,-1.64,34.26,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-30T12:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.277,-0.108,0.58,248.7,-1.47,34.37,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-30T12:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.186,0.064,0.38,71.1,-1.44,34.09,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-30T12:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.246,0.055,0.49,282.7,-1.42,34.3,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-31T00:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.435,0.162,0.9,69.6,-1.54,34.19,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-31T00:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.243,0.391,0.9,31.9,-1.81,34.09,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-31T00:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.236,-0.139,0.53,239.5,-1.8,34.2,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-31T00:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.149,0.024,0.29,80.7,-1.42,34.05,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-31T00:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.159,0.008,0.31,272.8,-1.19,34.25,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-31T12:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.526,0.172,1.08,71.9,-1.99,34.07,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-31T12:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.275,0.29,0.78,43.5,-1.23,34.18,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-31T12:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.195,-0.173,0.51,228.6,-1.42,34.15,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-31T12:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.183,0.05,0.37,74.6,-1.09,34.3,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-08-31T12:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.151,0.078,0.33,297.3,-1.62,34.11,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-01T00:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.407,0.127,0.83,72.7,-1.82,34.34,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-01T00:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.292,0.389,0.94,36.9,-1.64,34.21,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-01T00:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.219,-0.113,0.48,242.7,-1.61,34.09,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-01T00:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.196,0.05,0.39,75.7,-1.77,34.09,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-01T00:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.141,-0.003,0.27,268.7,-1.44,34.39,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-01T12:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.454,0.093,0.9,78.4,-1.39,34.22,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-01T12:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.238,0.322,0.78,36.5,-1.66,34.03,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-01T12:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.241,-0.085,0.5,250.7,-1.36,34.25,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-01T12:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.178,0.093,0.39,62.5,-1.56,34.06,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-01T12:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.177,0.005,0.34,271.7,-1.51,34.08,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-02T00:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.489,0.061,0.96,82.9,-1.64,34.22,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-02T00:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.214,0.294,0.71,36.1,-1.53,34.23,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-02T00:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.241,-0.19,0.6,231.8,-1.84,34.22,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-02T00:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.13,0.177,0.43,36.4,-1.13,34.18,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-02T00:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.197,0.065,0.4,288.1,-1.44,34.35,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-02T12:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.372,0.169,0.79,65.6,-1.61,34.14,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-02T12:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.25,0.265,0.71,43.3,-1.39,34.07,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-02T12:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.217,-0.108,0.47,243.6,-1.67,34.16,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-02T12:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.139,0.15,0.4,42.8,-1.81,34.22,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-02T12:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.121,0.066,0.27,298.6,-2.07,34.18,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-03T00:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.445,0.207,0.95,65.1,-1.59,34.12,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-03T00:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.27,0.343,0.85,38.2,-1.68,34.25,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-03T00:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.273,-0.157,0.61,240.0,-1.72,34.17,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-03T00:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.184,0.065,0.38,70.6,-1.72,34.36,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-03T00:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.163,0.062,0.34,290.7,-1.87,34.19,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-03T12:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.435,0.124,0.88,74.1,-1.62,34.15,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-03T12:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.221,0.304,0.73,36.1,-1.91,34.32,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-03T12:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.247,-0.124,0.54,243.4,-1.73,34.2,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-03T12:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.05,0.025,0.11,63.4,-1.66,34.23,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-03T12:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.162,0.113,0.38,304.9,-1.48,34.02,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-04T00:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.402,0.158,0.84,68.6,-1.66,34.33,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-04T00:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.26,0.288,0.75,42.1,-1.69,34.1,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-04T00:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.227,-0.073,0.46,252.2,-1.95,34.33,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-04T00:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.119,0.042,0.24,70.6,-1.8,34.14,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-04T00:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.17,0.021,0.33,276.9,-1.54,34.1,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-04T12:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.493,0.135,0.99,74.7,-1.8,34.06,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-04T12:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.3,0.404,0.98,36.6,-2.08,34.27,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-04T12:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.245,-0.144,0.55,239.4,-1.68,34.03,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-04T12:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.16,0.128,0.4,51.3,-1.6,34.27,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-04T12:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.201,-0.023,0.39,263.5,-1.79,34.27,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-05T00:00:00+00:00,ACC Core / Scotia Passage,-58.5,-45.0,0.486,0.203,1.02,67.4,-1.78,34.15,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-05T00:00:00+00:00,Weddell Gyre Clockwise Rim,-63.5,-48.0,0.247,0.356,0.84,34.7,-1.97,34.19,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-05T00:00:00+00:00,Ross Sea Coastal Counter-Current,-71.5,176.0,-0.187,-0.16,0.48,229.5,-1.45,34.29,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-05T00:00:00+00:00,Bransfield Strait Deep Channel,-63.0,-57.5,0.202,0.097,0.44,64.3,-1.56,34.17,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
2026-09-05T00:00:00+00:00,Prydz Bay Coastal Boundary,-66.5,74.0,-0.198,0.042,0.39,282.1,-1.75,34.16,REAL DATA (Copernicus Marine CMEMS Global Reanalysis)
