timestamp,station_name,latitude,longitude,air_temp_c,u10_m_s,v10_m_s,wind_speed_knots,wind_gust_knots,mean_sea_level_pressure_hpa,visibility_nm,spray_icing_hazard,data_provenance
2026-08-13T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-5.1,-2.73,1.6,6.1,10.0,964.9,12.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-13T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.4,7.3,2.59,15.1,26.6,985.8,11.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-13T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,0.5,2.46,-5.09,11.0,13.3,974.3,9.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.6,1.16,-3.04,6.3,35.6,983.1,13.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.8,-2.84,-2.08,6.8,11.0,982.2,14.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-3.1,11.75,-2.47,23.3,33.7,968.2,9.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-0.0,7.24,-8.54,21.8,32.4,987.7,7.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.2,5.1,6.69,16.4,50.3,966.7,9.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-6.6,2.7,8.43,17.2,28.8,960.8,9.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-5.1,-2.7,1.98,6.5,10.6,971.2,13.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,0.3,8.38,1.9,16.7,29.8,975.4,11.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-8.7,7.39,-4.86,17.2,29.3,975.0,8.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.1,5.98,-7.45,18.6,26.7,988.4,12.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.3,11.73,-11.7,32.2,55.6,985.0,8.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-5.1,-1.28,7.57,14.9,25.5,962.1,12.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-5.0,9.54,-3.92,20.1,29.7,991.4,8.4,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-2.9,-1.6,-2.89,6.4,11.4,998.5,12.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-6.2,12.62,-2.88,25.2,37.4,970.3,7.9,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-5.1,-1.78,8.12,16.2,22.2,995.9,12.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-4.2,7.84,-5.53,18.6,28.2,969.5,9.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-0.1,0.41,3.77,7.4,12.4,973.3,8.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-6.5,9.58,-2.87,19.4,34.0,983.4,8.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-14T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-9.6,6.84,-1.98,13.8,22.3,968.8,11.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-0.1,-0.71,-1.97,4.1,5.7,1008.4,11.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-0.7,-5.82,-1.03,11.5,14.5,986.7,9.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-2.3,2.69,-6.3,13.3,20.6,994.6,15.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-11.6,5.96,-2.96,12.9,16.9,971.9,9.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-5.6,7.23,-5.0,17.1,30.0,989.0,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-0.7,4.55,0.81,9.0,14.2,992.8,12.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-2.1,8.63,-6.06,20.5,36.3,967.8,11.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.6,12.32,8.83,29.5,40.2,966.6,7.3,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-1.1,6.47,5.16,16.1,55.6,994.2,9.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.2,-4.82,-8.14,18.4,30.6,988.5,9.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.5,1.55,1.72,4.5,39.3,980.0,10.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-5.3,5.27,4.71,13.7,21.1,987.2,11.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-0.6,6.87,-0.42,13.4,17.3,971.7,12.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-5.6,7.86,-12.69,29.0,38.3,985.3,10.0,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-1.1,8.7,-9.05,24.4,32.2,1001.6,10.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.9,-0.42,-0.82,1.8,3.0,984.3,12.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-5.7,-1.59,-9.58,18.9,22.9,971.8,12.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,1.1,2.0,-0.45,4.0,4.8,983.1,10.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.4,16.45,-6.9,34.7,55.6,978.4,8.7,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-15T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-2.3,-9.91,-4.58,21.2,28.2,985.2,9.0,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-7.8,3.1,-3.38,8.9,11.7,980.6,9.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.4,3.34,-1.72,7.3,9.6,990.2,11.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-7.6,4.52,-2.63,10.2,13.2,992.3,12.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-1.2,1.33,4.32,8.8,12.2,997.2,11.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-8.8,5.57,6.78,17.1,29.6,982.0,8.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.1,6.52,-1.74,13.1,20.7,988.8,12.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-1.9,4.99,1.15,10.0,13.1,978.7,11.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.8,0.94,1.54,3.5,5.2,1002.4,10.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.9,-2.93,15.34,30.4,42.0,982.6,7.6,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.1,8.21,7.24,21.3,37.6,977.0,10.6,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.2,0.28,-7.74,15.1,21.4,965.2,11.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-4.8,2.31,-14.47,28.5,45.3,979.5,12.1,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-3.5,-4.45,-4.45,12.2,17.0,992.3,10.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.5,9.57,2.28,19.1,27.3,975.5,10.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-12.5,8.67,-9.94,25.6,32.4,993.3,8.6,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-6.3,-0.87,-15.41,30.0,69.8,984.8,11.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.0,15.13,-0.7,29.4,37.6,980.8,9.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.4,-2.45,0.94,5.1,6.2,984.0,11.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-6.3,-1.95,-8.19,16.4,23.7,1004.8,11.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-16T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-9.1,7.16,-18.52,38.6,90.1,982.8,8.1,CRITICAL,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.6,-0.86,8.48,16.6,58.6,978.1,12.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-9.3,11.55,11.24,31.3,43.5,992.7,9.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-2.2,5.23,4.83,13.8,17.5,1011.6,11.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-11.8,8.23,7.92,22.2,35.4,988.9,11.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.1,3.26,-6.9,14.8,17.9,993.4,8.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.1,5.62,6.26,16.4,54.1,982.0,8.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-4.7,8.86,-3.5,18.5,26.1,982.6,8.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-9.8,3.92,-4.87,12.1,17.3,1011.7,11.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,1.3,11.59,-3.41,23.5,29.4,984.9,11.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,2.0,-0.02,0.34,0.7,1.1,1005.3,12.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.1,8.73,-2.72,17.8,26.7,990.5,11.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.7,-1.45,-3.18,6.8,9.6,985.9,9.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.9,0.79,1.12,2.7,3.2,997.1,12.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.7,2.75,6.72,14.1,24.7,984.1,11.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.7,2.8,-13.69,27.2,44.0,974.7,10.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-5.3,8.09,-3.36,17.0,25.4,1000.6,8.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-7.6,9.71,-11.29,28.9,49.3,992.1,9.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-6.9,9.54,-1.25,18.7,30.8,992.6,8.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-6.9,2.0,-0.01,3.9,6.3,955.3,10.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-17T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-2.8,-0.88,-1.71,3.7,5.2,996.3,14.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,0.2,-0.2,-7.61,14.8,55.8,969.4,6.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.9,-2.6,-12.35,24.5,43.7,966.5,7.9,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-5.3,10.33,4.05,21.6,33.2,991.6,11.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-0.7,5.63,-1.21,11.2,19.8,993.2,9.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-9.4,5.27,0.9,10.4,13.4,975.9,11.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-8.5,3.32,-1.1,6.8,32.3,999.4,13.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-0.1,2.6,-0.09,5.1,8.0,973.7,7.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-6.0,9.6,-6.13,22.1,29.5,1008.1,7.1,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.9,5.5,0.63,10.8,17.3,991.2,12.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.0,6.28,-6.3,17.3,21.4,970.7,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-0.7,-1.73,-7.06,14.1,25.3,1003.0,9.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,1.4,-0.09,3.97,7.7,10.7,1003.7,12.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-5.7,10.09,4.45,21.4,31.8,964.2,9.6,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.1,5.02,1.87,10.4,38.0,984.2,11.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.7,4.86,1.59,9.9,14.6,975.0,8.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.6,3.37,-4.69,11.2,18.7,971.2,11.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-0.7,7.64,-0.16,14.9,21.5,983.1,9.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-0.9,3.04,-7.35,15.5,19.8,997.2,10.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-1.5,7.79,-0.22,15.2,21.7,987.7,11.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-18T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.5,0.32,-9.13,17.7,27.3,965.5,11.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-6.6,-2.68,-5.0,11.0,19.3,1001.1,10.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,1.3,6.39,-9.96,23.0,34.1,1002.4,12.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-0.9,-8.28,5.9,19.8,32.5,1001.9,11.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-1.4,-1.03,0.95,2.7,3.3,984.1,12.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-8.7,9.41,-6.19,21.9,55.6,985.6,8.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.9,10.12,-1.74,20.0,34.9,999.1,11.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-6.7,1.74,-0.94,3.9,5.1,984.4,10.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-9.9,8.29,5.55,19.4,33.8,1003.0,8.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-8.1,6.38,-16.84,35.0,57.8,958.6,8.6,CRITICAL,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.3,2.07,6.25,12.8,48.4,965.7,13.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-4.6,1.65,-9.61,19.0,28.0,961.6,11.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-4.6,2.23,5.96,12.4,19.1,974.6,11.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-7.2,3.19,0.25,6.2,8.4,990.2,9.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-0.4,7.81,4.8,17.8,23.0,997.9,6.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.5,5.94,2.46,12.5,18.3,975.4,9.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-11.1,1.13,-12.56,24.5,40.7,968.3,9.6,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,1.8,3.95,6.04,14.0,25.0,982.0,9.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-2.8,0.13,-2.28,4.4,5.8,977.0,12.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-7.2,1.52,-8.23,16.3,25.8,985.8,10.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-19T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-6.7,2.95,-11.34,22.8,28.3,989.5,9.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,0.6,10.93,-1.74,21.5,33.9,983.2,7.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-7.1,3.3,-3.48,9.3,15.6,982.2,9.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.0,-0.09,-6.02,11.7,15.0,982.3,9.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.2,14.85,-0.25,28.9,66.5,1004.7,8.9,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.0,-4.36,4.54,12.2,18.0,980.4,12.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.3,4.97,2.86,11.1,16.3,980.6,12.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
