timestamp,iceberg_id,name,code,latitude,longitude,length_km,width_km,area_sq_km,thickness_m,mass_gt,drift_speed_knots,drift_heading_deg,detection_confidence,sensor_source,calving_shelf,risk_tier,data_provenance
2026-08-03T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.995,-33.0019,31.0,14.0,390.6,280.0,100.3,0.36,124.5,94,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-06T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-75.0295,-33.1223,31.0,14.0,390.6,280.0,100.3,0.26,130.6,95,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-09T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-75.0668,-33.2309,31.0,14.0,390.6,280.0,100.3,0.35,126.6,97,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-12T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-75.0968,-33.3548,31.0,14.0,390.6,280.0,100.3,0.31,122.5,93,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-15T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-75.1321,-33.506,31.0,14.0,390.6,280.0,100.3,0.38,119.2,97,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-18T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-75.1605,-33.615,31.0,14.0,390.6,280.0,100.3,0.39,116.5,99,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-21T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-75.1957,-33.7514,31.0,14.0,390.6,280.0,100.3,0.28,120.6,90,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-24T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-75.2329,-33.871,31.0,14.0,390.6,280.0,100.3,0.28,117.2,92,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-27T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-75.2672,-33.9816,31.0,14.0,390.6,280.0,100.3,0.3,120.3,94,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-30T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-75.2987,-34.0928,31.0,14.0,390.6,280.0,100.3,0.39,128.6,91,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-09-02T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-75.3432,-34.2192,31.0,14.0,390.6,280.0,100.3,0.34,117.0,96,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-09-05T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-75.3866,-34.3505,31.0,14.0,390.6,280.0,100.3,0.24,111.7,93,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
